id,name,pincode,status,country_zones_id,states_id,state_code
2364,Runjiang,624001,1,1,26,32
2365,Rushan,624001,1,1,31,37
2366,Rushankou,624001,1,1,31,37
2367,Saiqi,624001,1,1,29,35
2368,"Sanbu Pt",624001,1,1,39,44
2369,Sandouping,624001,1,1,37,42
2370,Sanhua,624001,1,1,37,42
2371,Sanjiang,624001,1,1,26,32
2372,Sanjiangkou,624001,1,1,29,35
2373,"Sanming / Shanming Shi",624001,1,1,29,35
2374,Sanrong,624001,1,1,39,44
2375,Sansha,624001,1,1,29,35
2376,"Sanshan pt",624001,1,1,39,44
2377,Sanshui,624001,1,1,39,44
2378,"Sanya Fenghuang International Apt",624001,1,1,41,46
2379,"Sanya Pt",624001,1,1,41,46
2380,Sanyang,624001,1,1,26,32
2381,Sanzao,624001,1,1,39,44
2382,Sanzhou,624001,1,1,37,42
2383,Shacheng,624001,1,1,29,35
2384,Shacheng,624001,1,1,29,35
2385,Shadi,624001,1,1,39,44
2386,Shahezi,624001,1,1,16,23
2387,Shajiao,624001,1,1,39,44
2388,Shanghai,624001,1,1,25,31
2389,"Shanghai Hongqiao International Apt",624001,1,1,25,31
2390,"Shanghai Pt",624001,1,1,25,31
2391,Shangyu,624001,1,1,27,33
2392,Shanshan,624001,1,1,63,65
2393,"Shantou Pt",624001,1,1,39,44
2394,Shanwai,624001,1,1,27,33
2395,"Shanwei Pt",624001,1,1,39,44
2396,"Shaoguan New Pt",624001,1,1,39,44
2397,Shapa,624001,1,1,39,44
2398,Shaping,624001,1,1,40,45
2399,Shashan,624001,1,1,27,33
2400,Shashangang,624001,1,1,39,44
2401,Shatian,624001,1,1,39,44
2402,Shating,624001,1,1,39,44
2403,Shayuchong,624001,1,1,39,44
2404,"Shekou Pt",624001,1,1,39,44
2405,Shenhu,624001,1,1,29,35
2406,Shenquan,624001,1,1,39,44
2407,Shenwan,624001,1,1,39,44
2408,Shenzhen,624001,1,1,39,44
2409,"Shenzhen Baoan International Apt",624001,1,1,39,44
2410,"Shenzhen Pt",624001,1,1,39,44
2411,Sheyang,624001,1,1,26,32
2412,Shibahe,624001,1,1,28,34
2413,"Shidao Pt",624001,1,1,31,37
2414,Shijing,624001,1,1,29,35
2415,Shijingjiaoxin,624001,1,1,39,44
2416,Shijitou,624001,1,1,37,42
2417,"Shijiu Pt",624001,1,1,31,37
2418,Shiliugang,624001,1,1,39,44
2419,Shilou,624001,1,1,39,44
2420,Shima,624001,1,1,29,35
2421,Shipai,624001,1,1,28,34
2422,Shipu,624001,1,1,27,33
2423,Shipu,624001,1,1,27,33
2424,Shiqi,624001,1,1,39,44
2425,Shiqiao,624001,1,1,39,44
2426,"Shiqu Pt",624001,1,1,25,31
2427,Shishi,624001,1,1,29,35
2428,"Shitoubu Pt",624001,1,1,40,45
2429,Shiwan,624001,1,1,39,44
2430,Shiwei,624001,1,1,7,15
2431,Shiyang,624001,1,1,28,34
2432,Shizhu,624001,1,1,46,50
2433,Shuangshui,624001,1,1,39,44
2434,"Shuidong Pt",624001,1,1,39,44
2435,Shuikou,624001,1,1,39,44
2436,"Shunde Pt",624001,1,1,39,44
2437,Shunyi,624001,1,1,3,11
2438,Sijiao,624001,1,1,27,33
2439,Sijitun,624001,1,1,16,23
2440,Sikuaishi,624001,1,1,14,21
2441,Simao,624001,1,1,49,53
2442,Songgai,624001,1,1,46,50
2443,Songjiang,624001,1,1,25,31
2444,Songmen,624001,1,1,27,33
2445,"Songxia Pt",624001,1,1,29,35
2446,Songzikou,624001,1,1,37,42
2447,Suibin,624001,1,1,16,23
2448,Suidong,624001,1,1,16,23
2449,Suizhong,624001,1,1,14,21
2450,"Sunan Shuofang International Apt",624001,1,1,26,32
2451,Sunwu,624001,1,1,16,23
2452,Suzhou,624001,1,1,26,32
2453,"Suzhou Pt",624001,1,1,26,32
2454,"Taicang Pt",624001,1,1,26,32
2455,Taijiang,624001,1,1,29,35
2456,Taiping,624001,1,1,39,44
2457,Taipingkou,624001,1,1,37,42
2458,Taipingwan,624001,1,1,14,21
2459,Taishan,624001,1,1,39,44
2460,Taizhou,624001,1,1,26,32
2461,"Taizhou Pt",624001,1,1,26,32
2462,"Taizhou Pt",624001,1,1,27,33
2463,Tanggou,624001,1,1,28,34
2464,Tanggu,624001,1,1,4,12
2465,Tangjia,624001,1,1,39,44
2466,"Tangshan Pt",624001,1,1,5,13
2467,Tanmen,624001,1,1,41,46
2468,Tanmen,624001,1,1,41,46
2469,Taokou,624001,1,1,28,34
2470,Tengxian,624001,1,1,40,45
2471,Tiandong,624001,1,1,40,45
2472,Tianjin,624001,1,1,4,12
2473,"Tianjin Binhai International Apt",624001,1,1,4,12
2474,"Tianjin New Pt",624001,1,1,4,12
2475,"Tianjin Pt",624001,1,1,4,12
2476,Tianjinbaoshuiqu,624001,1,1,4,12
2477,Tianyang,624001,1,1,40,45
2478,Tianzhen,624001,1,1,37,42
2479,Tieshan,624001,1,1,40,45
2480,Tonghe,624001,1,1,16,23
2481,Tongjiang,624001,1,1,16,23
2482,"Tongling Pt",624001,1,1,28,34
2483,Tongxiang,624001,1,1,27,33
2484,Tongxing,624001,1,1,28,34
2485,Tongzhao,624001,1,1,27,33
2486,Tuanfeng,624001,1,1,37,42
2487,Tuojidao,624001,1,1,31,37
2488,Tuqiao,624001,1,1,28,34
2489,Waigang,624001,1,1,25,31
2490,"Waigaoqiao Pt",624001,1,1,25,31
2491,Waihai,624001,1,1,39,44
2492,Wangjiang,624001,1,1,28,34
2493,"Wanshan Pt",624001,1,1,39,44
2494,Wanxian,624001,1,1,46,50
2495,Wanzai,624001,1,1,39,44
2496,Wanzhou,624001,1,1,46,50
2497,"Weifang Pt",624001,1,1,31,37
2498,"Weifang Pt",624001,1,1,31,37
2499,Weihai,624001,1,1,31,37
2500,"Weihai Pt",624001,1,1,31,37
2501,Weitou,624001,1,1,29,35
2502,Weiyuankou,624001,1,1,37,42
2503,Wenshan,624001,1,1,49,53
2504,"Wenzhou Longwan International Apt",624001,1,1,27,33
2505,"Wenzhou Pt",624001,1,1,27,33
2506,"Wenzhou Pt",624001,1,1,27,33
2507,Wuchuan,624001,1,1,39,44
2508,Wuhan,624001,1,1,37,42
2509,"Wuhan Pt",624001,1,1,37,42
2510,"Wuhan Tianhe International Apt",624001,1,1,37,42
2511,Wuhe,624001,1,1,39,44
2512,"Wuhu Pt",624001,1,1,28,34
2513,Wujin,624001,1,1,26,32
2514,Wukan,624001,1,1,39,44
2515,Wusha,624001,1,1,28,34
2516,Wushan,624001,1,1,46,50
2517,"Wusong Pt",624001,1,1,25,31
2518,Wuxi,624001,1,1,26,32
2519,Wuxuan,624001,1,1,40,45
2520,"Wuxue Pt",624001,1,1,37,42
2521,Wuyapao,624001,1,1,16,23
2522,"Wuyishan Apt",624001,1,1,29,35
2523,"Wuzhou Pt",624001,1,1,40,45
2524,Xiadaiji,624001,1,1,15,22
2525,Xiahai,624001,1,1,39,44
2526,Xiahua,624001,1,1,39,44
2527,Xialong,624001,1,1,29,35
2528,Xiamen,624001,1,1,29,35
2529,"Xiamen Gaoqi International Apt",624001,1,1,29,35
2530,"Xiamen Haicang",624001,1,1,29,35
2531,"Xiamen Pt",624001,1,1,29,35
2532,Xian,624001,1,1,59,61
2533,Xiangkou,624001,1,1,28,34
2534,Xiangshui,624001,1,1,26,32
2535,Xiangtan,624001,1,1,38,43
2536,Xianguojilugang,624001,1,1,59,61
2537,"Xiangyu Terminal/ Xiamen",624001,1,1,29,35
2538,Xiangzhi,624001,1,1,29,35
2539,Xiangzhou,624001,1,1,39,44
2540,Xiangzhou,624001,1,1,40,45
2541,Xiantan,624001,1,1,47,51
2542,Xiaochi,624001,1,1,37,42
2543,"Xiaocuo Pt",624001,1,1,29,35
2544,Xiaohudao,624001,1,1,39,44
2545,Xiaojiangba,624001,1,1,28,34
2546,Xiaolan,624001,1,1,39,44
2547,Xiaotang,624001,1,1,39,44
2548,Xiashan,624001,1,1,39,44
2549,Xiaying,624001,1,1,31,37
2550,Xiazhai,624001,1,1,29,35
2551,"Xichong Pt",624001,1,1,39,44
2552,Xidi,624001,1,1,39,44
2553,Xiexu,624001,1,1,40,45
2554,Xijiang,624001,1,1,40,45
2555,Xiliangshan,624001,1,1,28,34
2556,"Xilin Hot",624001,1,1,7,15
2557,Xinan,624001,1,1,39,44
2558,Xincun,624001,1,1,31,37
2559,Xincun,624001,1,1,41,46
2560,Xindi,624001,1,1,37,42
2561,Xindian,624001,1,1,16,23
2562,Xindu,624001,1,1,40,45
2563,Xingang,624001,1,1,28,34
2564,Xingang,624001,1,1,39,44
2565,Xingcheng,624001,1,1,14,21
2566,Xingdong,624001,1,1,16,23
2567,Xinhekou,624001,1,1,37,42
2568,Xinhuan,624001,1,1,39,44
2569,"Xinhui Pt",624001,1,1,39,44
2570,Xinkai,624001,1,1,37,42
2571,Xinsha,624001,1,1,39,44
2572,"Xintang Pt",624001,1,1,39,44
2573,Xinxing,624001,1,1,26,32
2574,Xinxu,624001,1,1,39,44
2575,Xinyang,624001,1,1,36,41
2576,Xinying,624001,1,1,41,46
2577,"Xishuangbanna Gasa International Apt",624001,1,1,49,53
2578,Xitou,624001,1,1,39,44
2579,Xiulin,624001,1,1,37,42
2580,"Xiuyu Pt",624001,1,1,29,35
2581,Xuanmen,624001,1,1,27,33
2582,Xueao,624001,1,1,27,33
2583,Xuejiadao,624001,1,1,31,37
2584,Xuetangzhou,624001,1,1,37,42
2585,Xunke,624001,1,1,16,23
2586,Yabagou,624001,1,1,14,21
2587,Yangjiachang,624001,1,1,37,42
2588,"Yangjiang Pt",624001,1,1,39,44
2589,Yangkou,624001,1,1,31,37
2590,Yangli,624001,1,1,48,52
2591,Yangmadao,624001,1,1,31,37
2592,Yangpeng,624001,1,1,28,34
2593,"Yangpu Pt",624001,1,1,41,46
2594,Yangshan,624001,1,1,25,31
2595,Yangshan,624001,1,1,39,44
2596,"Yangshan Port",624001,1,1,27,33
2597,"Yangshan Pt",624001,1,1,27,33
2598,Yangshuo,624001,1,1,40,45
2599,Yangxi,624001,1,1,37,42
2600,Yangxifengtou,624001,1,1,39,44
2601,Yangzhong,624001,1,1,26,32
2602,"Yangzhou Pt",624001,1,1,26,32
2603,"Yanji Chaoyangchuan Apt",624001,1,1,15,22
2604,Yanjia,624001,1,1,48,52
2605,Yantai,624001,1,1,31,37
2606,"Yantai Laishan International Apt",624001,1,1,31,37
2607,"Yantai Pt",624001,1,1,31,37
2608,"Yantian Pt",624001,1,1,39,44
2609,Yaogou,624001,1,1,28,34
2610,"Yaojia Pt",624001,1,1,37,42
2611,Yibin,624001,1,1,47,51
2612,Yibin,624001,1,1,47,51
2613,Yingchuan,624001,1,1,26,32
2614,Yingde,624001,1,1,39,44
2615,"Yingkou Pt",624001,1,1,14,21
2616,Yingzai,624001,1,1,39,44
2617,Yingzi,624001,1,1,39,44
2618,Yixing,624001,1,1,26,32
2619,Yizheng,624001,1,1,26,32
2620,Yongan,624001,1,1,27,33
2621,Yongfu,624001,1,1,40,45
2622,Yonglong,624001,1,1,26,32
2623,Yongning,624001,1,1,40,45
2624,Yongtai,624001,1,1,39,44
2625,Yuanshi,624001,1,1,37,42
2626,Yuecheng,624001,1,1,39,44
2627,Yuelai,624001,1,1,16,23
2628,Yueyang,624001,1,1,38,43
2629,Yuhuan,624001,1,1,27,33
2630,"Yuyue Pt",624001,1,1,37,42
2631,Yuzhu,624001,1,1,39,44
2632,Zhanghu,624001,1,1,28,34
2633,Zhangjiabian,624001,1,1,39,44
2634,Zhangjiabu,624001,1,1,31,37
2635,Zhangjiabu,624001,1,1,31,37
2636,Zhangjiagang,624001,1,1,26,32
2637,"Zhangjiajie Hehua International Apt",624001,1,1,38,43
2638,Zhangshan,624001,1,1,26,32
2639,Zhangwan,624001,1,1,29,35
2640,"Zhangzhou Pt",624001,1,1,29,35
2641,"Zhanjiang Potou Apt",624001,1,1,39,44
2642,"Zhanjiang Pt",624001,1,1,39,44
2643,Zhaodong,624001,1,1,16,23
2644,Zhaogang,624001,1,1,28,34
2645,Zhaoping,624001,1,1,39,44
2646,"Zhaoqing Pt",624001,1,1,39,44
2647,Zhaoyuan,624001,1,1,16,23
2648,Zhapo,624001,1,1,39,44
2649,Zhapoyouku,624001,1,1,39,44
2650,"Zhapu Pt",624001,1,1,27,33
2651,Zhelin,624001,1,1,39,44
2652,"Zhenjiang Pt",624001,1,1,26,32
2653,Zhexiang,624001,1,1,48,52
2654,Zhicheng,624001,1,1,37,42
2655,"Zhongshan Pt",624001,1,1,39,44
2656,Zhongtang,624001,1,1,39,44
2657,Zhongxian,624001,1,1,46,50
2658,Zhouqujia,624001,1,1,28,34
2659,"Zhoushan Pt",624001,1,1,27,33
2660,Zhouzhuang,624001,1,1,26,32
2661,"Zhuanghe Pt",624001,1,1,14,21
2662,Zhuangyuanao,624001,1,1,27,33
2663,"Zhuhai Pt",624001,1,1,39,44
2664,Zhuliao,624001,1,1,39,44
2665,Zhushan,624001,1,1,40,45
2666,Zhuyang,624001,1,1,46,50
2667,"Ziyuan Pt",624001,1,1,40,45
2668,Zongyang,624001,1,1,28,34
2669,Envigado,624001,1,1,104,ANT
2670,Manaure,624001,1,1,246,LAG
2671,"Puerto Bol?var",624001,1,1,246,LAG
2672,Turbo,624001,1,1,104,ANT
2673,Abangares,624001,1,1,191,G
2674,Batan,624001,1,1,244,L
2675,"Cabo Blanco",624001,1,1,326,P
2676,Caimital,624001,1,1,191,G
2677,Caldera,624001,1,1,326,P
2678,Chomes,624001,1,1,326,P
2679,Ciruelas,624001,1,1,94,A
2680,Coyol,624001,1,1,94,A
2681,Curridabat,624001,1,1,373,SJ
2682,Cutris,624001,1,1,94,A
2683,Filadelfia,624001,1,1,191,G
2684,Fraijanes,624001,1,1,94,A
2685,Golfito,624001,1,1,326,P
2686,"Golfo de Papagayo",624001,1,1,191,G
2687,Guardia,624001,1,1,191,G
2688,Guatuso,624001,1,1,141,C
2689,Horluetas/Sarapiqui,624001,1,1,204,H
2690,Jicaral,624001,1,1,326,P
2691,"La Fortuna",624001,1,1,94,A
2692,"La Tigra",624001,1,1,326,P
2693,Matina,624001,1,1,244,L
2694,Mo?n,624001,1,1,244,L
2695,Moravia,624001,1,1,141,C
2696,"Muelle de San Carlos",624001,1,1,94,A
2697,Nandayure,624001,1,1,191,G
2698,Naranjo,624001,1,1,373,SJ
2699,Neily,624001,1,1,326,P
2700,Orotina,624001,1,1,94,A
2701,"Palmar Norte",624001,1,1,326,P
2702,Parrita,624001,1,1,326,P
2703,Penshurst,624001,1,1,244,L
2704,Pital,624001,1,1,326,P
2705,Poas,624001,1,1,94,A
2706,"Puerto Caldera",624001,1,1,326,P
2707,"Puerto Lim?n",624001,1,1,244,L
2708,"Puerto Moin",624001,1,1,244,L
2709,"Puerto Viejo",624001,1,1,244,L
2710,"Punta Morales",624001,1,1,326,P
2711,Puntarenas,624001,1,1,326,P
2712,"Quebrada Grande",624001,1,1,191,G
2713,"R?o Cuarto",624001,1,1,94,A
2714,"R?o Fr?o",624001,1,1,326,P
2715,"Rio Jimenez",624001,1,1,244,L
2716,Roxana,624001,1,1,244,L
2717,S?mara,624001,1,1,191,G
2718,"San Ignacio de Acosta",624001,1,1,373,SJ
2719,"San Jos?",624001,1,1,373,SJ
2720,"San Marcos de Tarrazu",624001,1,1,373,SJ
2721,"San Pedro de Poas",624001,1,1,94,A
2722,"San Rafael Guatuso",624001,1,1,94,A
2723,"Santa Maria/Pocosol",624001,1,1,94,A
2724,"Santa Rosa/Pocosol",624001,1,1,94,A
2725,Sarapiqu?,624001,1,1,204,H
2726,Sarch?,624001,1,1,94,A
2727,Sixaola/Talamanca,624001,1,1,244,L
2728,"Tres R?os",624001,1,1,141,C
2729,Turrubares,624001,1,1,94,A
2730,"Zarcero / Naranjo",624001,1,1,94,A
2731,"La Habana",624001,1,1,23,3
2732,"Sagua de T?namo",624001,1,1,3,11
2733,Mindelo,624001,1,1,390,SV
2734,"Porto Grande",624001,1,1,390,SV
2735,Akrotiri,624001,1,1,12,2
2736,Aradhippou,624001,1,1,23,3
2737,"Ayia Napa",624001,1,1,23,3
2738,"Ayia Varvara",624001,1,1,45,5
2739,Dhekelia,624001,1,1,23,3
2740,Ergates,624001,1,1,1,1
2741,Famagusta,624001,1,1,34,4
2742,Kapparis,624001,1,1,56,6
2743,Karavostasi,624001,1,1,1,1
2744,Koloss,624001,1,1,12,2
2745,Kyperounda,624001,1,1,12,2
2746,Kyrenia,624001,1,1,56,6
2747,Larnaca,624001,1,1,23,3
2748,Latchi,624001,1,1,45,5
2749,Limassol,624001,1,1,12,2
2750,Liopetri,624001,1,1,34,4
2751,Nicosia,624001,1,1,1,1
2752,Ormidia,624001,1,1,23,3
2753,Paphos,624001,1,1,45,5
2754,Psimolofou,624001,1,1,1,1
2755,Tersefanou,624001,1,1,23,3
2756,Vasilikos,624001,1,1,23,3
2757,Xeros,624001,1,1,1,1
2758,Xylotymbou,624001,1,1,23,3
2759,Bartosovice,624001,1,1,274,MO
2760,Bremerhaven,624001,1,1,231,KA
2761,Bubovice,624001,1,1,385,ST
2762,Bysice,624001,1,1,342,PR
2763,Cepi,624001,1,1,342,PR
2764,"Cerven? Voda",624001,1,1,327,PA
2765,Dehtary,624001,1,1,385,ST
2766,"Destne v Orlickych Horach",624001,1,1,240,KR
2767,Divisov,624001,1,1,342,PR
2768,Dobromerice,624001,1,1,412,US
2769,Dobroviz,624001,1,1,385,ST
2770,Dobruska,624001,1,1,240,KR
2771,"Doln? Jircany",624001,1,1,385,ST
2772,Hlubocepy,624001,1,1,385,ST
2773,"Horni Tresnovec",624001,1,1,327,PA
2774,Hradek,624001,1,1,336,PL
2775,Hradesin,624001,1,1,385,ST
2776,Jencice,624001,1,1,412,US
2777,Kadan,624001,1,1,412,US
2778,Kosor,624001,1,1,385,ST
2779,"Kostelec nad Labem",624001,1,1,385,ST
2780,Kyselka,624001,1,1,231,KA
2781,Nehvizdy,624001,1,1,385,ST
2782,Neratovice,624001,1,1,385,ST
2783,"Novy Knin",624001,1,1,385,ST
2784,Opocno,624001,1,1,240,KR
2785,Osice,624001,1,1,240,KR
2786,Osik,624001,1,1,327,PA
2787,"Plana u Marianskych Lazni",624001,1,1,336,PL
2788,Prague-Vinohrady,624001,1,1,385,ST
2789,Radonice,624001,1,1,385,ST
2790,Radonice,624001,1,1,412,US
2791,Smilovice,624001,1,1,274,MO
2792,Stechovice,624001,1,1,385,ST
2793,"Stribrna Skalice",624001,1,1,385,ST
2794,Trnavka,624001,1,1,327,PA
2795,Tuchomerice,624001,1,1,342,PR
2796,Aachen,624001,1,1,312,NW
2797,Abbehausen,624001,1,1,298,NI
2798,Abbenfleth,624001,1,1,298,NI
2799,Abbesb?ttel,624001,1,1,298,NI
2800,Abenberg,624001,1,1,138,BY
2801,Achmer,624001,1,1,298,NI
2802,Ahlhorn,624001,1,1,298,NI
2803,Aitrach,624001,1,1,137,BW
2804,Albertshofen,624001,1,1,138,BY
2805,Alfeld/Leine,624001,1,1,298,NI
2806,Alsleben,624001,1,1,385,ST
2807,"Alt Bork",624001,1,1,118,BB
2808,Altena,624001,1,1,312,NW
2809,"Altenbruch Reede",624001,1,1,298,NI
2810,Altenlingen,624001,1,1,298,NI
2811,Amberg,624001,1,1,138,BY
2812,Amelsb?ren,624001,1,1,312,NW
2813,Ammerland,624001,1,1,138,BY
2814,Anklam,624001,1,1,283,MV
2815,Apen,624001,1,1,298,NI
2816,Apensen,624001,1,1,298,NI
2817,Arendsee,624001,1,1,385,ST
2818,Arnsberg,624001,1,1,312,NW
2819,Aschaffenburg,624001,1,1,138,BY
2820,Assel,624001,1,1,298,NI
2821,Augsburg,624001,1,1,138,BY
2822,Augustfehn,624001,1,1,298,NI
2823,Aulendorf,624001,1,1,137,BW
2824,Aurich,624001,1,1,298,NI
2825,Babelsberg,624001,1,1,118,BB
2826,Babelsberg,624001,1,1,138,BY
2827,"Bad Bevensen",624001,1,1,298,NI
2828,"Bad D?rrenberg",624001,1,1,385,ST
2829,"Bad Durrheim",624001,1,1,137,BW
2830,"Bad Essen",624001,1,1,298,NI
2831,"Bad Friedrichshall",624001,1,1,137,BW
2832,"Bad Godesberg",624001,1,1,312,NW
2833,"Bad Oeynhausen",624001,1,1,312,NW
2834,"Bad S?ckingen",624001,1,1,137,BW
2835,"Bad Schandau",624001,1,1,377,SN
2836,Bahlingen,624001,1,1,137,BW
2837,Ballrechten,624001,1,1,137,BW
2838,Baltrum,624001,1,1,298,NI
2839,Bamberg,624001,1,1,138,BY
2840,Barbing,624001,1,1,138,BY
2841,Barnkrug,624001,1,1,298,NI
2842,Basbeck,624001,1,1,298,NI
2843,Beddingen,624001,1,1,298,NI
2844,Beeskow,624001,1,1,118,BB
2845,Belgern,624001,1,1,377,SN
2846,Bensersiel,624001,1,1,298,NI
2847,Berggiessh?bel,624001,1,1,377,SN
2848,"Bergisch Gladbach",624001,1,1,312,NW
2849,Berlin,624001,1,1,123,BE
2850,Bermatingen,624001,1,1,137,BW
2851,Berndshof,624001,1,1,283,MV
2852,Bertingen,624001,1,1,385,ST
2853,Beverungen,624001,1,1,312,NW
2854,Biene,624001,1,1,298,NI
2855,Biere,624001,1,1,385,ST
2856,Bietigheim-Bissingen,624001,1,1,137,BW
2857,Bindow,624001,1,1,118,BB
2858,Binz,624001,1,1,283,MV
2859,Blankenheim,624001,1,1,312,NW
2860,Blossin,624001,1,1,118,BB
2861,B?blingen,624001,1,1,137,BW
2862,Bockenem,624001,1,1,298,NI
2863,Bockholdt,624001,1,1,298,NI
2864,Bockhorst,624001,1,1,312,NW
2865,Bodenteich,624001,1,1,298,NI
2866,Boffzen,624001,1,1,298,NI
2867,Boizenburg,624001,1,1,283,MV
2868,Bokel,624001,1,1,298,NI
2869,Bonn,624001,1,1,312,NW
2870,B?rgemoor,624001,1,1,298,NI
2871,Borkum,624001,1,1,298,NI
2872,Borsch?tz,624001,1,1,118,BB
2873,Bortfeld,624001,1,1,298,NI
2874,Bottrop,624001,1,1,312,NW
2875,Boxberg,624001,1,1,137,BW
2876,Brachwitz,624001,1,1,385,ST
2877,Brahlstorf,624001,1,1,283,MV
2878,Brake,624001,1,1,298,NI
2879,Bralitz,624001,1,1,118,BB
2880,Bramel,624001,1,1,298,NI
2881,Bramsche,624001,1,1,298,NI
2882,Brandenburg,624001,1,1,118,BB
2883,Braunschweig,624001,1,1,298,NI
2884,Braunsdorf,624001,1,1,118,BB
2885,Breisach,624001,1,1,137,BW
2886,Breitenberg,624001,1,1,138,BY
2887,Bremerv?rde,624001,1,1,298,NI
2888,Bresteland,624001,1,1,123,BE
2889,Brilon,624001,1,1,312,NW
2890,Brink,624001,1,1,298,NI
2891,Britz,624001,1,1,123,BE
2892,Bubsheim,624001,1,1,137,BW
2893,B?hl,624001,1,1,137,BW
2894,Bullenhausen,624001,1,1,298,NI
2895,Burglengenfeld,624001,1,1,138,BY
2896,Burgst?dt,624001,1,1,377,SN
2897,Burladingen,624001,1,1,137,BW
2898,Butjadingen,624001,1,1,298,NI
2899,B?tzfleth,624001,1,1,298,NI
2900,Buxtehude,624001,1,1,298,NI
2901,Carolinensiel,624001,1,1,298,NI
2902,Castell,624001,1,1,138,BY
2903,Castrop-Rauxel,624001,1,1,312,NW
2904,Chiemsee,624001,1,1,138,BY
2905,Copitz,624001,1,1,377,SN
2906,Cuxhaven,624001,1,1,298,NI
2907,Dangast,624001,1,1,298,NI
2908,Dannenwalde,624001,1,1,118,BB
2909,Dassow,624001,1,1,283,MV
2910,Datteln,624001,1,1,312,NW
2911,Deggenau,624001,1,1,138,BY
2912,Deggendorf,624001,1,1,138,BY
2913,Demmin,624001,1,1,283,MV
2914,Derenburg,624001,1,1,385,ST
2915,Dersum,624001,1,1,298,NI
2916,Dettighofen,624001,1,1,137,BW
2917,Deuben,624001,1,1,385,ST
2918,Dierhagen,624001,1,1,283,MV
2919,Diersheim,624001,1,1,137,BW
2920,Diesbar,624001,1,1,377,SN
2921,Dinkelscherben,624001,1,1,138,BY
2922,Dinslaken,624001,1,1,312,NW
2923,Ditzum,624001,1,1,298,NI
2924,D?lzig,624001,1,1,377,SN
2925,Domb?hl,624001,1,1,138,BY
2926,Donauw?rth,624001,1,1,138,BY
2927,Dorenthe,624001,1,1,312,NW
2928,Dormagen,624001,1,1,312,NW
2929,Dornach,624001,1,1,138,BY
2930,Dornbusch,624001,1,1,298,NI
2931,D?rpen,624001,1,1,298,NI
2932,Dorsten,624001,1,1,312,NW
2933,Dortmund,624001,1,1,312,NW
2934,D?rverden,624001,1,1,298,NI
2935,Dranske,624001,1,1,283,MV
2936,Drebber,624001,1,1,298,NI
2937,Dresden,624001,1,1,377,SN
2938,Drochtersen,624001,1,1,298,NI
2939,Duisburg,624001,1,1,312,NW
2940,D?sseldorf,624001,1,1,312,NW
2941,Dusslingen,624001,1,1,137,BW
2942,Dyckhausen,624001,1,1,298,NI
2943,Eberbach,624001,1,1,137,BW
2944,Eching/Landshut,624001,1,1,138,BY
2945,Edingen,624001,1,1,137,BW
2946,Effeldorf,624001,1,1,138,BY
2947,Eggenstein-Leopoldshafen,624001,1,1,137,BW
2948,Eggerm?hlen,624001,1,1,298,NI
2949,Eggolsheim,624001,1,1,138,BY
2950,Ehingen,624001,1,1,137,BW
2951,Eisenh?ttenstadt,624001,1,1,118,BB
2952,Elsenfeld,624001,1,1,138,BY
2953,Elsfleth,624001,1,1,298,NI
2954,Elster,624001,1,1,385,ST
2955,Elten,624001,1,1,312,NW
2956,Elzach,624001,1,1,137,BW
2957,Emden,624001,1,1,298,NI
2958,Emersacker,624001,1,1,138,BY
2959,Emmelsum,624001,1,1,312,NW
2960,Emmerich,624001,1,1,312,NW
2961,Ering,624001,1,1,138,BY
2962,Erlau,624001,1,1,377,SN
2963,"Erlenbach am Main",624001,1,1,138,BY
2964,Essen,624001,1,1,312,NW
2965,Estorf/Weser,624001,1,1,298,NI
2966,Ettal,624001,1,1,138,BY
2967,Euerfeld,624001,1,1,138,BY
2968,Falkenberg,624001,1,1,118,BB
2969,Fellheim,624001,1,1,138,BY
2970,Ferdinandshof,624001,1,1,283,MV
2971,Frankfurt/Oder,624001,1,1,118,BB
2972,Frauenau,624001,1,1,138,BY
2973,Freistett,624001,1,1,137,BW
2974,Fresenburg,624001,1,1,298,NI
2975,Friedrichsfeld,624001,1,1,312,NW
2976,Friedrichshafen,624001,1,1,137,BW
2977,Friedrich-Wilhelmshutte,624001,1,1,312,NW
2978,Friesoythe,624001,1,1,298,NI
2979,Fritzdorf,624001,1,1,312,NW
2980,Gager,624001,1,1,283,MV
2981,Gallin,624001,1,1,385,ST
2982,Gaussig,624001,1,1,377,SN
2983,Geeste,624001,1,1,298,NI
2984,Gelsenkirchen,624001,1,1,312,NW
2985,Gem?nden,624001,1,1,138,BY
2986,Gersheim,624001,1,1,375,SL
2987,Geversdorf,624001,1,1,298,NI
2988,Ginepp,624001,1,1,377,SN
2989,Gittelde,624001,1,1,298,NI
2990,"Gmund am Tegernsee",624001,1,1,138,BY
2991,Godorf,624001,1,1,312,NW
2992,Gohlis,624001,1,1,377,SN
2993,Goldkronach,624001,1,1,138,BY
2994,G?ssenheim,624001,1,1,138,BY
2995,Gr?fenhainichen,624001,1,1,385,ST
2996,Grambin,624001,1,1,283,MV
2997,"Grau Rheindorf",624001,1,1,312,NW
2998,Grauelsbaum,624001,1,1,137,BW
2999,Greetsiel,624001,1,1,298,NI
3000,Greifswald,624001,1,1,283,MV
3001,Grieth,624001,1,1,312,NW
3002,Grimberg,624001,1,1,312,NW
3003,Grimmen,624001,1,1,283,MV
3004,Gronau,624001,1,1,312,NW
3005,Groppenbruch,624001,1,1,312,NW
